movieId,title,genres,release_year,primary_genre,secondary_genre,imdbId,tmdbId,movielens_url,imdb_url,tmdb_url,average_rating,consolidated_tags
1449,Waiting for Guffman,Comedy,1996,Comedy,N/A,118111,16448,https://movielens.org/movies/1449,http://www.imdb.com/title/tt0118111/,https://www.themoviedb.org/movie/16448,3.88,mockumentary
1453,The Beautician and the Beast,Comedy Romance,1997,Romance,Comedy,118691,17894,https://movielens.org/movies/1453,http://www.imdb.com/title/tt0118691/,https://www.themoviedb.org/movie/17894,1.83,
1454,SubUrbia,Comedy Drama,1997,Drama,Comedy,120238,28059,https://movielens.org/movies/1454,http://www.imdb.com/title/tt0120238/,https://www.themoviedb.org/movie/28059,3.75,
1456,The Pest,Comedy,1997,Comedy,N/A,119887,17949,https://movielens.org/movies/1456,http://www.imdb.com/title/tt0119887/,https://www.themoviedb.org/movie/17949,2.0,
1457,Fools Rush In,Comedy Drama Romance,1997,Romance,Drama,119141,1968,https://movielens.org/movies/1457,http://www.imdb.com/title/tt0119141/,https://www.themoviedb.org/movie/1968,3.08,
1458,Touch,Drama Fantasy Romance,1997,Romance,Fantasy,120357,61563,https://movielens.org/movies/1458,http://www.imdb.com/title/tt0120357/,https://www.themoviedb.org/movie/61563,4.0,
1459,Absolute Power,Mystery Thriller,1997,Thriller,Mystery,118548,66,https://movielens.org/movies/1459,http://www.imdb.com/title/tt0118548/,https://www.themoviedb.org/movie/66,2.67,
1460,That Darn Cat,Children Comedy Mystery,1997,Mystery,Comedy,120317,20735,https://movielens.org/movies/1460,http://www.imdb.com/title/tt0120317/,https://www.themoviedb.org/movie/20735,3.25,
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation),Comedy,1997,Comedy,N/A,120434,11419,https://movielens.org/movies/1461,http://www.imdb.com/title/tt0120434/,https://www.themoviedb.org/movie/11419,2.31,
1464,Lost Highway,Crime Drama Fantasy Film-Noir Mystery Romance,1997,Romance,Mystery,116922,638,https://movielens.org/movies/1464,http://www.imdb.com/title/tt0116922/,https://www.themoviedb.org/movie/638,3.26,
1465,Rosewood,Action Drama,1997,Drama,Action,120036,25624,https://movielens.org/movies/1465,http://www.imdb.com/title/tt0120036/,https://www.themoviedb.org/movie/25624,3.33,
1466,Donnie Brasco,Crime Drama,1997,Drama,Crime,119008,9366,https://movielens.org/movies/1466,http://www.imdb.com/title/tt0119008/,https://www.themoviedb.org/movie/9366,3.74,Mafia
1468,Booty Call,Comedy Romance,1997,Romance,Comedy,118750,21915,https://movielens.org/movies/1468,http://www.imdb.com/title/tt0118750/,https://www.themoviedb.org/movie/21915,2.6,
1473,Best Men,Action Comedy Crime Drama,1997,Drama,Crime,118702,19952,https://movielens.org/movies/1473,http://www.imdb.com/title/tt0118702/,https://www.themoviedb.org/movie/19952,4.0,
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),Children Comedy,1997,Comedy,Children,119432,9446,https://movielens.org/movies/1474,http://www.imdb.com/title/tt0119432/,https://www.themoviedb.org/movie/9446,2.14,jungle
1475,Kama Sutra: A Tale of Love,Romance,1996,Romance,N/A,116743,28005,https://movielens.org/movies/1475,http://www.imdb.com/title/tt0116743/,https://www.themoviedb.org/movie/28005,4.0,
1476,Private Parts,Comedy Drama,1997,Drama,Comedy,119951,9403,https://movielens.org/movies/1476,http://www.imdb.com/title/tt0119951/,https://www.themoviedb.org/movie/9403,3.54,
1477,Love Jones,Romance,1997,Romance,N/A,119572,27322,https://movielens.org/movies/1477,http://www.imdb.com/title/tt0119572/,https://www.themoviedb.org/movie/27322,4.0,
1479,The Saint,Action Romance Sci-Fi Thriller,1997,Thriller,Sci-Fi,120053,10003,https://movielens.org/movies/1479,http://www.imdb.com/title/tt0120053/,https://www.themoviedb.org/movie/10003,3.22,
1480,Smilla's Sense of Snow,Drama Thriller,1997,Thriller,Drama,120152,9311,https://movielens.org/movies/1480,http://www.imdb.com/title/tt0120152/,https://www.themoviedb.org/movie/9311,3.36,
1483,Crash,Drama Thriller,1996,Thriller,Drama,115964,884,https://movielens.org/movies/1483,http://www.imdb.com/title/tt0115964/,https://www.themoviedb.org/movie/884,3.09,
1484,The Daytrippers,Comedy Drama Mystery Romance,1996,Romance,Mystery,116041,49806,https://movielens.org/movies/1484,http://www.imdb.com/title/tt0116041/,https://www.themoviedb.org/movie/49806,3.67,
1485,Liar Liar,Comedy,1997,Comedy,N/A,119528,1624,https://movielens.org/movies/1485,http://www.imdb.com/title/tt0119528/,https://www.themoviedb.org/movie/1624,3.03,lawyer
1487,Selena,Drama Musical,1997,Musical,Drama,120094,16052,https://movielens.org/movies/1487,http://www.imdb.com/title/tt0120094/,https://www.themoviedb.org/movie/16052,3.0,
1488,The Devil's Own,Action Drama Thriller,1997,Thriller,Drama,118972,4477,https://movielens.org/movies/1488,http://www.imdb.com/title/tt0118972/,https://www.themoviedb.org/movie/4477,2.83,
1489,Cats Don't Dance,Animation Children Musical,1997,Musical,Children,118829,24662,https://movielens.org/movies/1489,http://www.imdb.com/title/tt0118829/,https://www.themoviedb.org/movie/24662,3.0,
1490,B*A*P*S,Comedy,1997,Comedy,N/A,118663,18423,https://movielens.org/movies/1490,http://www.imdb.com/title/tt0118663/,https://www.themoviedb.org/movie/18423,1.5,
1493,Love and Other Catastrophes,Romance,1996,Romance,N/A,116931,76996,https://movielens.org/movies/1493,http://www.imdb.com/title/tt0116931/,https://www.themoviedb.org/movie/76996,3.5,
1495,Turbo: A Power Rangers Movie,Action Adventure Children,1997,Children,Adventure,120389,6499,https://movielens.org/movies/1495,http://www.imdb.com/title/tt0120389/,https://www.themoviedb.org/movie/6499,2.0,
1496,Anna Karenina,Drama Romance,1997,Romance,Drama,118623,50512,https://movielens.org/movies/1496,http://www.imdb.com/title/tt0118623/,https://www.themoviedb.org/movie/50512,4.0,Tolstoy
1497,Double Team,Action,1997,Action,N/A,119013,9405,https://movielens.org/movies/1497,http://www.imdb.com/title/tt0119013/,https://www.themoviedb.org/movie/9405,4.0,
1498,Inventing the Abbotts,Drama Romance,1997,Romance,Drama,119381,12723,https://movielens.org/movies/1498,http://www.imdb.com/title/tt0119381/,https://www.themoviedb.org/movie/12723,3.0,
1499,Anaconda,Action Adventure Thriller,1997,Thriller,Adventure,118615,9360,https://movielens.org/movies/1499,http://www.imdb.com/title/tt0118615/,https://www.themoviedb.org/movie/9360,1.93,
1500,Grosse Pointe Blank,Comedy Crime Romance,1997,Romance,Crime,119229,9434,https://movielens.org/movies/1500,http://www.imdb.com/title/tt0119229/,https://www.themoviedb.org/movie/9434,3.61,hit men reunion
1502,Kissed,Drama Romance,1996,Romance,Drama,116783,21626,https://movielens.org/movies/1502,http://www.imdb.com/title/tt0116783/,https://www.themoviedb.org/movie/21626,2.5,
1503,8 Heads in a Duffel Bag,Comedy,1997,Comedy,N/A,118541,13982,https://movielens.org/movies/1503,http://www.imdb.com/title/tt0118541/,https://www.themoviedb.org/movie/13982,3.0,
1507,Paradise Road,Drama War,1997,War,Drama,119859,77223,https://movielens.org/movies/1507,http://www.imdb.com/title/tt0119859/,https://www.themoviedb.org/movie/77223,3.5,
1513,Romy and Michele's High School Reunion,Comedy,1997,Comedy,N/A,120032,9611,https://movielens.org/movies/1513,http://www.imdb.com/title/tt0120032/,https://www.themoviedb.org/movie/9611,2.97,reunion
1514,Temptress Moon (Feng Yue),Romance,1996,Romance,N/A,116295,47694,https://movielens.org/movies/1514,http://www.imdb.com/title/tt0116295/,https://www.themoviedb.org/movie/47694,3.0,
1515,Volcano,Action Drama Thriller,1997,Thriller,Drama,120461,10357,https://movielens.org/movies/1515,http://www.imdb.com/title/tt0120461/,https://www.themoviedb.org/movie/10357,2.1,
1516,Children of the Revolution,Comedy,1996,Comedy,N/A,115886,9977,https://movielens.org/movies/1516,http://www.imdb.com/title/tt0115886/,https://www.themoviedb.org/movie/9977,3.0,
1517,Austin Powers: International Man of Mystery,Action Adventure Comedy,1997,Comedy,Adventure,118655,816,https://movielens.org/movies/1517,http://www.imdb.com/title/tt0118655/,https://www.themoviedb.org/movie/816,3.54,
1518,Breakdown,Action Thriller,1997,Thriller,Action,118771,2163,https://movielens.org/movies/1518,http://www.imdb.com/title/tt0118771/,https://www.themoviedb.org/movie/2163,3.35,
1519,Broken English,Drama,1996,Drama,N/A,115760,124680,https://movielens.org/movies/1519,http://www.imdb.com/title/tt0115760/,https://www.themoviedb.org/movie/124680,1.0,
1526,Fathers' Day,Comedy,1997,Comedy,N/A,119109,12499,https://movielens.org/movies/1526,http://www.imdb.com/title/tt0119109/,https://www.themoviedb.org/movie/12499,1.0,
1527,The Fifth Element,Action Adventure Comedy Sci-Fi,1997,Sci-Fi,Comedy,119116,18,https://movielens.org/movies/1527,http://www.imdb.com/title/tt0119116/,https://www.themoviedb.org/movie/18,3.75,
1529,Nowhere,Comedy Drama,1997,Drama,Comedy,119809,1811,https://movielens.org/movies/1529,http://www.imdb.com/title/tt0119809/,https://www.themoviedb.org/movie/1811,3.33,
1533,"Promise, The (La promesse)",Drama,1996,Drama,N/A,117398,105045,https://movielens.org/movies/1533,http://www.imdb.com/title/tt0117398/,https://www.themoviedb.org/movie/105045,4.5,
1537,Shall We Dance? (Shall We Dansu?),Comedy Drama Romance,1996,Romance,Drama,117615,11239,https://movielens.org/movies/1537,http://www.imdb.com/title/tt0117615/,https://www.themoviedb.org/movie/11239,3.81,ballroom dance
1541,Addicted to Love,Comedy Romance,1997,Romance,Comedy,118556,2058,https://movielens.org/movies/1541,http://www.imdb.com/title/tt0118556/,https://www.themoviedb.org/movie/2058,2.7,
1542,Brassed Off,Comedy Drama Romance,1996,Romance,Drama,115744,9450,https://movielens.org/movies/1542,http://www.imdb.com/title/tt0115744/,https://www.themoviedb.org/movie/9450,3.71,In Netflix queue
1544,The Lost World: Jurassic Park,Action Adventure Sci-Fi Thriller,1997,Thriller,Sci-Fi,119567,330,https://movielens.org/movies/1544,http://www.imdb.com/title/tt0119567/,https://www.themoviedb.org/movie/330,2.75,dinosaurs
1545,Ponette,Drama,1996,Drama,N/A,117359,38523,https://movielens.org/movies/1545,http://www.imdb.com/title/tt0117359/,https://www.themoviedb.org/movie/38523,4.5,death
1546,Schizopolis,Comedy,1996,Comedy,N/A,117561,16375,https://movielens.org/movies/1546,http://www.imdb.com/title/tt0117561/,https://www.themoviedb.org/movie/16375,3.5,
1547,Shiloh,Children Drama,1997,Drama,Children,120118,33660,https://movielens.org/movies/1547,http://www.imdb.com/title/tt0120118/,https://www.themoviedb.org/movie/33660,3.25,
1549,Rough Magic,Drama Romance,1995,Romance,Drama,114303,45671,https://movielens.org/movies/1549,http://www.imdb.com/title/tt0114303/,https://www.themoviedb.org/movie/45671,4.0,
1550,Trial and Error,Comedy Romance,1997,Romance,Comedy,120373,17770,https://movielens.org/movies/1550,http://www.imdb.com/title/tt0120373/,https://www.themoviedb.org/movie/17770,2.25,
1551,Buddy,Adventure Children Drama,1997,Drama,Children,118787,15170,https://movielens.org/movies/1551,http://www.imdb.com/title/tt0118787/,https://www.themoviedb.org/movie/15170,2.17,
1552,Con Air,Action Adventure Thriller,1997,Thriller,Adventure,118880,1701,https://movielens.org/movies/1552,http://www.imdb.com/title/tt0118880/,https://www.themoviedb.org/movie/1701,3.03,
1554,The Pillow Book,Drama Romance,1996,Romance,Drama,114134,26422,https://movielens.org/movies/1554,http://www.imdb.com/title/tt0114134/,https://www.themoviedb.org/movie/26422,2.4,
1556,Speed 2: Cruise Control,Action Romance Thriller,1997,Thriller,Romance,120179,1639,https://movielens.org/movies/1556,http://www.imdb.com/title/tt0120179/,https://www.themoviedb.org/movie/1639,1.61,
1562,Batman & Robin,Action Adventure Fantasy Thriller,1997,Thriller,Fantasy,118688,415,https://movielens.org/movies/1562,http://www.imdb.com/title/tt0118688/,https://www.themoviedb.org/movie/415,2.21,
1564,For Roseanna (Roseanna's Grave),Comedy Drama Romance,1997,Romance,Drama,120034,65889,https://movielens.org/movies/1564,http://www.imdb.com/title/tt0120034/,https://www.themoviedb.org/movie/65889,4.0,
1565,Head Above Water,Comedy Thriller,1996,Thriller,Comedy,116502,11103,https://movielens.org/movies/1565,http://www.imdb.com/title/tt0116502/,https://www.themoviedb.org/movie/11103,4.0,
1566,Hercules,Adventure Animation Children Comedy Musical,1997,Musical,Comedy,119282,11970,https://movielens.org/movies/1566,http://www.imdb.com/title/tt0119282/,https://www.themoviedb.org/movie/11970,3.45,
1569,My Best Friend's Wedding,Comedy Romance,1997,Romance,Comedy,119738,8874,https://movielens.org/movies/1569,http://www.imdb.com/title/tt0119738/,https://www.themoviedb.org/movie/8874,3.5,romantic comedy wedding weddings
1571,When the Cat's Away (Chacun cherche son chat),Comedy Romance,1996,Romance,Comedy,115856,11956,https://movielens.org/movies/1571,http://www.imdb.com/title/tt0115856/,https://www.themoviedb.org/movie/11956,4.5,
1572,"Contempt (Mépris, Le)",Drama,1963,Drama,N/A,57345,266,https://movielens.org/movies/1572,http://www.imdb.com/title/tt0057345/,https://www.themoviedb.org/movie/266,3.0,
1573,Face/Off,Action Crime Drama Thriller,1997,Thriller,Drama,119094,754,https://movielens.org/movies/1573,http://www.imdb.com/title/tt0119094/,https://www.themoviedb.org/movie/754,3.37,transplants
1574,Fall,Romance,1997,Romance,N/A,119098,37567,https://movielens.org/movies/1574,http://www.imdb.com/title/tt0119098/,https://www.themoviedb.org/movie/37567,1.0,
1580,Men in Black (a.k.a. MIB),Action Comedy Sci-Fi,1997,Sci-Fi,Comedy,119654,607,https://movielens.org/movies/1580,http://www.imdb.com/title/tt0119654/,https://www.themoviedb.org/movie/607,3.49,aliens
1581,Out to Sea,Comedy,1997,Comedy,N/A,119848,18080,https://movielens.org/movies/1581,http://www.imdb.com/title/tt0119848/,https://www.themoviedb.org/movie/18080,2.17,
1582,Wild America,Adventure Children,1997,Children,Adventure,120512,38225,https://movielens.org/movies/1582,http://www.imdb.com/title/tt0120512/,https://www.themoviedb.org/movie/38225,2.6,
1583,A Simple Wish,Children Fantasy,1997,Fantasy,Children,120133,17834,https://movielens.org/movies/1583,http://www.imdb.com/title/tt0120133/,https://www.themoviedb.org/movie/17834,3.0,
1584,Contact,Drama Sci-Fi,1997,Sci-Fi,Drama,118884,686,https://movielens.org/movies/1584,http://www.imdb.com/title/tt0118884/,https://www.themoviedb.org/movie/686,3.65,
1585,Love Serenade,Comedy,1996,Comedy,N/A,116930,65046,https://movielens.org/movies/1585,http://www.imdb.com/title/tt0116930/,https://www.themoviedb.org/movie/65046,3.0,
1586,G.I. Jane,Action Drama,1997,Drama,Action,119173,4421,https://movielens.org/movies/1586,http://www.imdb.com/title/tt0119173/,https://www.themoviedb.org/movie/4421,2.8,military
1587,Conan the Barbarian,Action Adventure Fantasy,1982,Fantasy,Adventure,82198,9387,https://movielens.org/movies/1587,http://www.imdb.com/title/tt0082198/,https://www.themoviedb.org/movie/9387,3.26,
1588,George of the Jungle,Children Comedy,1997,Comedy,Children,119190,10603,https://movielens.org/movies/1588,http://www.imdb.com/title/tt0119190/,https://www.themoviedb.org/movie/10603,3.08,
1589,Cop Land,Action Crime Drama Thriller,1997,Thriller,Drama,118887,2142,https://movielens.org/movies/1589,http://www.imdb.com/title/tt0118887/,https://www.themoviedb.org/movie/2142,3.28,
1590,Event Horizon,Horror Sci-Fi Thriller,1997,Thriller,Sci-Fi,119081,8413,https://movielens.org/movies/1590,http://www.imdb.com/title/tt0119081/,https://www.themoviedb.org/movie/8413,2.94,
1591,Spawn,Action Adventure Sci-Fi Thriller,1997,Thriller,Sci-Fi,120177,10336,https://movielens.org/movies/1591,http://www.imdb.com/title/tt0120177/,https://www.themoviedb.org/movie/10336,2.63,
1592,Air Bud,Children Comedy,1997,Comedy,Children,118570,20737,https://movielens.org/movies/1592,http://www.imdb.com/title/tt0118570/,https://www.themoviedb.org/movie/20737,2.38,
1593,Picture Perfect,Comedy Romance,1997,Romance,Comedy,119896,9413,https://movielens.org/movies/1593,http://www.imdb.com/title/tt0119896/,https://www.themoviedb.org/movie/9413,2.83,
1594,In the Company of Men,Comedy Drama,1997,Drama,Comedy,119361,14585,https://movielens.org/movies/1594,http://www.imdb.com/title/tt0119361/,https://www.themoviedb.org/movie/14585,4.08,
1596,Career Girls,Drama,1997,Drama,N/A,118818,49462,https://movielens.org/movies/1596,http://www.imdb.com/title/tt0118818/,https://www.themoviedb.org/movie/49462,4.33,
1597,Conspiracy Theory,Drama Mystery Romance Thriller,1997,Thriller,Romance,118883,8834,https://movielens.org/movies/1597,http://www.imdb.com/title/tt0118883/,https://www.themoviedb.org/movie/8834,2.94,
1598,Desperate Measures,Crime Drama Thriller,1998,Thriller,Drama,118966,9458,https://movielens.org/movies/1598,http://www.imdb.com/title/tt0118966/,https://www.themoviedb.org/movie/9458,2.5,
1599,Steel,Action,1997,Action,N/A,120207,8854,https://movielens.org/movies/1599,http://www.imdb.com/title/tt0120207/,https://www.themoviedb.org/movie/8854,2.33,
1600,She's So Lovely,Drama Romance,1997,Romance,Drama,120112,38295,https://movielens.org/movies/1600,http://www.imdb.com/title/tt0120112/,https://www.themoviedb.org/movie/38295,3.5,
1601,Hoodlum,Crime Drama Film-Noir,1997,Film-Noir,Drama,119311,22073,https://movielens.org/movies/1601,http://www.imdb.com/title/tt0119311/,https://www.themoviedb.org/movie/22073,2.33,
1602,Leave It to Beaver,Comedy,1997,Comedy,N/A,119509,37244,https://movielens.org/movies/1602,http://www.imdb.com/title/tt0119509/,https://www.themoviedb.org/movie/37244,1.75,
1603,Mimic,Horror Sci-Fi Thriller,1997,Thriller,Sci-Fi,119675,4961,https://movielens.org/movies/1603,http://www.imdb.com/title/tt0119675/,https://www.themoviedb.org/movie/4961,2.46,
1604,Money Talks,Action Comedy,1997,Comedy,Action,119695,9416,https://movielens.org/movies/1604,http://www.imdb.com/title/tt0119695/,https://www.themoviedb.org/movie/9416,3.33,
1605,Excess Baggage,Adventure Romance,1997,Romance,Adventure,119086,26180,https://movielens.org/movies/1605,http://www.imdb.com/title/tt0119086/,https://www.themoviedb.org/movie/26180,2.75,
1606,Kull the Conqueror,Action Adventure,1997,Adventure,Action,119484,17832,https://movielens.org/movies/1606,http://www.imdb.com/title/tt0119484/,https://www.themoviedb.org/movie/17832,2.33,
1608,Air Force One,Action Thriller,1997,Thriller,Action,118571,9772,https://movielens.org/movies/1608,http://www.imdb.com/title/tt0118571/,https://www.themoviedb.org/movie/9772,3.34,president
1609,187 (One Eight Seven),Drama Thriller,1997,Thriller,Drama,118531,6072,https://movielens.org/movies/1609,http://www.imdb.com/title/tt0118531/,https://www.themoviedb.org/movie/6072,2.67,
1610,The Hunt for Red October,Action Adventure Thriller,1990,Thriller,Adventure,99810,1669,https://movielens.org/movies/1610,http://www.imdb.com/title/tt0099810/,https://www.themoviedb.org/movie/1669,3.87,Tom Clancy
1611,My Own Private Idaho,Drama Romance,1991,Romance,Drama,102494,468,https://movielens.org/movies/1611,http://www.imdb.com/title/tt0102494/,https://www.themoviedb.org/movie/468,4.1,
1612,"Kiss Me, Guido",Comedy,1997,Comedy,N/A,119465,32519,https://movielens.org/movies/1612,http://www.imdb.com/title/tt0119465/,https://www.themoviedb.org/movie/32519,3.0,
1613,Star Maps,Drama,1997,Drama,N/A,120197,108401,https://movielens.org/movies/1613,http://www.imdb.com/title/tt0120197/,https://www.themoviedb.org/movie/108401,4.0,
1614,In & Out,Comedy,1997,Comedy,N/A,119360,10806,https://movielens.org/movies/1614,http://www.imdb.com/title/tt0119360/,https://www.themoviedb.org/movie/10806,2.79,
1615,The Edge,Adventure Drama,1997,Drama,Adventure,119051,9433,https://movielens.org/movies/1615,http://www.imdb.com/title/tt0119051/,https://www.themoviedb.org/movie/9433,3.0,
1616,The Peacemaker,Action Thriller War,1997,War,Thriller,119874,6623,https://movielens.org/movies/1616,http://www.imdb.com/title/tt0119874/,https://www.themoviedb.org/movie/6623,3.02,
1617,L.A. Confidential,Crime Film-Noir Mystery Thriller,1997,Thriller,Mystery,119488,2118,https://movielens.org/movies/1617,http://www.imdb.com/title/tt0119488/,https://www.themoviedb.org/movie/2118,4.06,Police
1619,Seven Years in Tibet,Adventure Drama War,1997,War,Drama,120102,978,https://movielens.org/movies/1619,http://www.imdb.com/title/tt0120102/,https://www.themoviedb.org/movie/978,3.43,
1620,Kiss the Girls,Crime Drama Mystery Thriller,1997,Thriller,Mystery,119468,9437,https://movielens.org/movies/1620,http://www.imdb.com/title/tt0119468/,https://www.themoviedb.org/movie/9437,3.12,
1621,Soul Food,Drama,1997,Drama,N/A,120169,29461,https://movielens.org/movies/1621,http://www.imdb.com/title/tt0120169/,https://www.themoviedb.org/movie/29461,3.25,
1623,Wishmaster,Horror,1997,Horror,N/A,120524,10351,https://movielens.org/movies/1623,http://www.imdb.com/title/tt0120524/,https://www.themoviedb.org/movie/10351,2.25,
1624,A Thousand Acres,Drama,1997,Drama,N/A,120323,66588,https://movielens.org/movies/1624,http://www.imdb.com/title/tt0120323/,https://www.themoviedb.org/movie/66588,1.75,
1625,The Game,Drama Mystery Thriller,1997,Thriller,Mystery,119174,2649,https://movielens.org/movies/1625,http://www.imdb.com/title/tt0119174/,https://www.themoviedb.org/movie/2649,3.7,mindfuck Mystery plot twist psychological suspense twist ending
1626,Fire Down Below,Action Drama Thriller,1997,Thriller,Drama,119123,14289,https://movielens.org/movies/1626,http://www.imdb.com/title/tt0119123/,https://www.themoviedb.org/movie/14289,2.67,
1627,U Turn,Crime Drama Mystery,1997,Mystery,Drama,120399,10155,https://movielens.org/movies/1627,http://www.imdb.com/title/tt0120399/,https://www.themoviedb.org/movie/10155,3.36,
1629,The MatchMaker,Comedy Romance,1997,Romance,Comedy,119632,20457,https://movielens.org/movies/1629,http://www.imdb.com/title/tt0119632/,https://www.themoviedb.org/movie/20457,3.33,
1631,The Assignment,Action Thriller,1997,Thriller,Action,118647,18355,https://movielens.org/movies/1631,http://www.imdb.com/title/tt0118647/,https://www.themoviedb.org/movie/18355,5.0,
1633,Ulee's Gold,Drama,1997,Drama,N/A,120402,55306,https://movielens.org/movies/1633,http://www.imdb.com/title/tt0120402/,https://www.themoviedb.org/movie/55306,4.0,
1635,The Ice Storm,Drama,1997,Drama,N/A,119349,68924,https://movielens.org/movies/1635,http://www.imdb.com/title/tt0119349/,https://www.themoviedb.org/movie/68924,3.88,1970s
1639,Chasing Amy,Comedy Drama Romance,1997,Romance,Drama,118842,2255,https://movielens.org/movies/1639,http://www.imdb.com/title/tt0118842/,https://www.themoviedb.org/movie/2255,3.58,
1641,The Full Monty,Comedy Drama,1997,Drama,Comedy,119164,9427,https://movielens.org/movies/1641,http://www.imdb.com/title/tt0119164/,https://www.themoviedb.org/movie/9427,3.76,
1642,Indian Summer (a.k.a. Alive & Kicking),Comedy Drama,1996,Drama,Comedy,116631,172545,https://movielens.org/movies/1642,http://www.imdb.com/title/tt0116631/,https://www.themoviedb.org/movie/172545,1.75,
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",Drama Romance,1997,Romance,Drama,119280,17589,https://movielens.org/movies/1643,http://www.imdb.com/title/tt0119280/,https://www.themoviedb.org/movie/17589,3.8,England Queen Victoria
1644,I Know What You Did Last Summer,Horror Mystery Thriller,1997,Thriller,Mystery,119345,3597,https://movielens.org/movies/1644,http://www.imdb.com/title/tt0119345/,https://www.themoviedb.org/movie/3597,2.11,
1645,The Devil's Advocate,Drama Mystery Thriller,1997,Thriller,Mystery,118971,1813,https://movielens.org/movies/1645,http://www.imdb.com/title/tt0118971/,https://www.themoviedb.org/movie/1813,3.41,lawyers
1646,RocketMan (a.k.a. Rocket Man),Children Comedy Romance Sci-Fi,1997,Sci-Fi,Romance,120029,36797,https://movielens.org/movies/1646,http://www.imdb.com/title/tt0120029/,https://www.themoviedb.org/movie/36797,2.14,
1647,Playing God,Crime Drama Thriller,1997,Thriller,Drama,119906,12628,https://movielens.org/movies/1647,http://www.imdb.com/title/tt0119906/,https://www.themoviedb.org/movie/12628,2.5,
1648,The House of Yes,Comedy Drama,1997,Drama,Comedy,119324,33344,https://movielens.org/movies/1648,http://www.imdb.com/title/tt0119324/,https://www.themoviedb.org/movie/33344,3.5,
1649,"Fast, Cheap & Out of Control",Documentary,1997,Documentary,N/A,119107,25099,https://movielens.org/movies/1649,http://www.imdb.com/title/tt0119107/,https://www.themoviedb.org/movie/25099,2.5,
1650,Washington Square,Drama,1997,Drama,N/A,120481,45019,https://movielens.org/movies/1650,http://www.imdb.com/title/tt0120481/,https://www.themoviedb.org/movie/45019,3.75,Henry James
1652,Year of the Horse,Documentary,1997,Documentary,N/A,120539,62422,https://movielens.org/movies/1652,http://www.imdb.com/title/tt0120539/,https://www.themoviedb.org/movie/62422,4.5,
1653,Gattaca,Drama Sci-Fi Thriller,1997,Thriller,Sci-Fi,119177,782,https://movielens.org/movies/1653,http://www.imdb.com/title/tt0119177/,https://www.themoviedb.org/movie/782,3.95,future intelligent thought-provoking
1654,FairyTale: A True Story,Children Drama Fantasy,1997,Fantasy,Drama,119095,29911,https://movielens.org/movies/1654,http://www.imdb.com/title/tt0119095/,https://www.themoviedb.org/movie/29911,3.5,
1655,Phantoms,Drama Horror Thriller,1998,Thriller,Horror,119891,9827,https://movielens.org/movies/1655,http://www.imdb.com/title/tt0119891/,https://www.themoviedb.org/movie/9827,4.0,
1656,Swept from the Sea,Drama Romance,1997,Romance,Drama,120257,1959,https://movielens.org/movies/1656,http://www.imdb.com/title/tt0120257/,https://www.themoviedb.org/movie/1959,4.0,
1658,A Life Less Ordinary,Romance Thriller,1997,Thriller,Romance,119535,8067,https://movielens.org/movies/1658,http://www.imdb.com/title/tt0119535/,https://www.themoviedb.org/movie/8067,3.06,
1659,Hurricane Streets,Drama,1997,Drama,N/A,119338,125052,https://movielens.org/movies/1659,http://www.imdb.com/title/tt0119338/,https://www.themoviedb.org/movie/125052,4.0,
1660,Eve's Bayou,Drama,1997,Drama,N/A,119080,45153,https://movielens.org/movies/1660,http://www.imdb.com/title/tt0119080/,https://www.themoviedb.org/movie/45153,3.0,
1661,Switchback,Crime Mystery Thriller,1997,Thriller,Mystery,119210,10871,https://movielens.org/movies/1661,http://www.imdb.com/title/tt0119210/,https://www.themoviedb.org/movie/10871,3.0,
1662,Gang Related,Crime,1997,Crime,N/A,118900,14398,https://movielens.org/movies/1662,http://www.imdb.com/title/tt0118900/,https://www.themoviedb.org/movie/14398,3.0,
1663,Stripes,Comedy War,1981,War,Comedy,83131,10890,https://movielens.org/movies/1663,http://www.imdb.com/title/tt0083131/,https://www.themoviedb.org/movie/10890,3.79,military
1665,Bean,Comedy,1997,Comedy,N/A,118689,1281,https://movielens.org/movies/1665,http://www.imdb.com/title/tt0118689/,https://www.themoviedb.org/movie/1281,2.97,
1667,Mad City,Action Drama,1997,Drama,Action,119592,9770,https://movielens.org/movies/1667,http://www.imdb.com/title/tt0119592/,https://www.themoviedb.org/movie/9770,2.1,
1670,Welcome to Sarajevo,Drama War,1997,War,Drama,120490,14905,https://movielens.org/movies/1670,http://www.imdb.com/title/tt0120490/,https://www.themoviedb.org/movie/14905,3.0,
1671,Deceiver,Crime Drama Thriller,1997,Thriller,Drama,119527,14583,https://movielens.org/movies/1671,http://www.imdb.com/title/tt0119527/,https://www.themoviedb.org/movie/14583,3.0,
1672,The Rainmaker,Drama,1997,Drama,N/A,119978,11975,https://movielens.org/movies/1672,http://www.imdb.com/title/tt0119978/,https://www.themoviedb.org/movie/11975,3.38,In Netflix queue
1673,Boogie Nights,Drama,1997,Drama,N/A,118749,4995,https://movielens.org/movies/1673,http://www.imdb.com/title/tt0118749/,https://www.themoviedb.org/movie/4995,4.08,
